,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
5017,0,0.3495104141225239,-0.9755474523755615,-0.39338499775059627,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
5018,0,1.6125732136881425,-1.499084435446331,-0.398613069212035,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
5019,1,-0.7505765403378537,1.0238652163042339,-0.4455995342452179,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
5020,0,0.3495104141225239,-1.494098368940895,-0.6498031524668961,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
5021,0,-0.38388088885106114,0.5668091199726097,-0.2084392123805466,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5022,0,1.5718292524118322,1.4792592904673796,2.4263323291985017,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
5023,0,-1.2802480369298874,0.18288199905404562,-0.97634805476089,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5024,0,1.6125732136881425,-1.3096139082397669,-0.21450554002567587,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
5025,0,-1.076528230548336,0.1662617773692593,-0.84066084986929,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5026,0,-0.38388088885106114,-1.4891123024354593,-0.8109027553482742,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
5027,1,-0.9135523854430948,0.6897987604400287,-0.6315821101582534,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
5028,0,1.6125732136881425,1.4992035564891233,2.356337937860337,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
5029,0,-1.0357842692720256,-0.48192686833740767,-0.850697864700322,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5030,0,-1.076528230548336,0.9873007285977041,-0.7534822067654688,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
5031,0,-0.9542963467194051,1.2199838321847127,-0.6072726808312263,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True
5032,0,-0.8320644628904743,0.8094643565704907,-0.5407857298406097,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
5033,0,-1.2802480369298874,-1.509056568457203,-0.9988044967344959,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
5034,1,0.6347181430566958,-1.16003191307669,-0.39466444139938717,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5035,0,-0.506112772679992,0.4654257676954133,-0.28324254708830404,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5036,1,-0.6690886177852331,0.6831506717661141,-0.4006645909247514,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
5037,0,-1.2395040756535771,0.4936801445595503,-0.9399942076366248,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
5038,0,-0.9135523854430948,-1.5123806127941604,-0.9256556150208647,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
5039,1,-1.2395040756535771,0.4920181223910713,-0.9213099184896265,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
5040,0,-0.506112772679992,1.0637537483477213,-0.20144639105870665,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
5041,0,-0.506112772679992,-1.4675060142452372,-0.8231677668780627,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
5042,0,-0.5468567339563023,-1.495760391109374,-0.8553744518303853,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
5043,1,-0.5468567339563023,0.8576629994563706,-0.27499234149092827,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
5044,0,-0.42462485012737144,1.323029206630388,-0.04533220653296209,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
5045,0,0.10504664646466222,0.5069763219073791,0.24379999872052566,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5046,0,-1.2802480369298874,-0.6531151516907069,-0.9874439195081629,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5047,0,0.2680224915699033,0.277617262657328,0.19745325551173806,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
5048,1,0.8791819107145575,1.1402067680977384,1.3914168329394507,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False
5049,0,-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
5050,0,1.368109446030281,1.3712278495162684,2.0727205759206035,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False
5051,0,0.9606698332671781,1.3479595391575674,1.549075173593046,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
5052,0,-0.5876006952326126,-0.6364949300059205,-0.6777082596344907,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
5053,0,-0.6690886177852331,0.503652277570422,-0.44795988718350455,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
5054,0,1.4495973685829016,-0.34397902835368094,0.6139783413129402,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False
5055,1,0.8384379494382472,-1.3195860412506386,-0.44458480307548726,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
5056,0,1.6125732136881425,0.6615443835758922,1.5929512669972716,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
5057,0,-0.9542963467194051,0.3673664597551738,-0.6876570369725026,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5058,0,-0.09867315991688919,-0.5317875333917667,-0.3293686965645414,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5059,0,0.1457906077409725,1.1418687902662172,0.5877938652592368,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
5060,0,-0.5876006952326126,-0.9838575632179547,-0.739430386002024,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
5061,1,0.9199258719908678,0.3806626371030031,0.8255718495750487,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
5062,0,0.2680224915699033,-0.2957803854678007,-0.04365569416558104,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
5063,0,-0.46536881140368175,0.5834293416573961,-0.18990933884633363,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5064,0,-1.2395040756535771,-0.811007257696177,-0.9733259206249529,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
5065,1,0.02355872391204165,-1.3262341299245533,-0.6333248006453995,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
5066,0,0.4717422979514547,-0.34896509485911703,0.0472730423915927,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
